	gset	source	perc	type	value
1433	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5937831817702202
1434	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6980024279607046
1435	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4567391596511261
1436	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0289166429448509
1437	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3090445469984377
1438	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9312033068053336
1439	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.89664837237262
1440	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6172531618437557
1441	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6995809508851256
1442	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7097220981149356
1443	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5245956151960897
1444	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5997349106043981
1445	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8840338705474167
1446	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6964189085470324
1447	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6258810571008447
1448	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5614527063913901
1449	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5912338478055719
1450	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6140463567679275
1451	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7265082650388365
1452	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7177960674183841
1453	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7159473137901554
1454	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2782215194564877
1455	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4960138803043074
1456	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5947429604344664
1457	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3623352734247175
1458	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5833606318599528
1459	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.410761964868335
1460	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6045750147169788
1461	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8488790720133862
1462	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5529385793162087
1463	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3018673161819729
1464	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8504130144524055
1465	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2929413173840883
1466	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8770276779135178
1467	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6694929877691072
1468	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2985847793929314
1469	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0290677222793739
1470	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2330264083916397
1471	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5907181920189764
1472	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1270117642827483
1473	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6736670763226382
1474	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6631424948413461
1475	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7323948666284738
1476	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.636482332144101
1477	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5382381013916172
1478	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6334969392122319
1479	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2067976874207492
1480	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2757358651275195
1481	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7001876156493816
1482	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.581747682922702
1483	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5612432737671155
1484	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3937967130170234
1485	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9840767345948632
1486	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8160156463370948
1487	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6015196738009011
1488	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7357872141976343
1489	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3718555324384404
1490	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6707188657384385
1491	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9525711402109844
1492	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8126206821420225
1493	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3085781599915021
1494	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.670473570532139
1495	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9002567971642381
1496	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6633859988149884
1497	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6795893904904491
1498	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6997896310346291
1499	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8883945271598191
1500	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8244319691004909
1501	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.895341580843601
1502	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7106420066947414
1503	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5975062563994399
1504	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.831489618165301
1505	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4813500857977953
1506	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9275443589084938
1507	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4742937996514697
1508	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9178340501013186
1509	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9496424459199824
1510	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2934684611024247
1511	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2343626121798547
1512	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7059924578167733
1513	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.591392753157115
1514	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1799409424073421
1515	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6308135472064745
1516	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5701425347755246
1517	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.984710396349133
1518	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8864485060773565
1519	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7996497445133431
1520	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4350671305880277
1521	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7138058403111801
1522	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8224102052652917
1523	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7913846404492736
1524	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.37862410995201
1525	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5532215053046541
1526	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6682686044081853
1527	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6980024279607046
1528	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5641305367375571
1529	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5636429891087299
1530	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5499913373162725
1531	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8328591771926512
1532	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5533747271676185
1533	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2696220456450491
1534	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.357356944126368
1535	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.728183694221109
1536	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3010649227442925
1537	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8422942047983881
1538	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3239118832014539
1539	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5527900874618875
1540	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1447911871585999
1541	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6484011702019858
1542	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5724190550794762
1543	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6682686044081853
1544	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7110482425881282
1545	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2587750736618402
1546	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0539251067388717
1547	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7720944804753871
1548	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2572963599246802
1549	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6546573483540472
1550	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3554959947313687
1551	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.718413732993734
1552	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6952344109881765
1553	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9281535167429624
1554	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5353050570532698
1555	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4814810865447095
1556	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1776115410319761
1557	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5382549849402415
1558	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6535961247467129
1559	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3118050951372564
1560	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5205526800322222
1561	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8374490774747029
1562	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8546328645544189
1563	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.329433149018593
1564	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7583562686143717
1565	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8280969411547658
1566	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.818534499306663
1567	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9916986376993522
1568	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6946431694344066
1569	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5724190550794762
1570	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3270934085401208
1571	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5478838875362737
1572	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2991991197125394
1573	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6546573483540472
1574	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4566265606312573
1575	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4298071747981608
1576	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4481762205357895
1577	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6635017084534262
1578	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.851187368626851
1579	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4620793410883624
1580	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6500815870609921
1581	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5110176937236452
1582	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6624123404594867
1583	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3700373059182057
1584	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.321055102214336
1585	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9422378599357686
1586	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3753110225519624
1587	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7402085060551358
1588	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.662391245573643
1589	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3096488364765241
1590	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.792206715841129
1591	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4238396218914779
1592	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4588337881379336
1593	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5553819617543547
1594	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5595023109966957
1595	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7025818721433519
1596	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3029721832607797
1597	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5910749993787464
1598	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3434708663162542
1599	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6763771807870443
1600	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7046393619577174
1601	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3025165860690898
1602	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5686315571136088
1603	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5722669103859127
1604	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6481781132738536
1605	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0821947921030942
1606	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9945669662102764
1607	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6862418951030519
1608	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4634201812319697
1609	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6585240837904742
1610	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6041283568695709
1611	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7749800628223937
1612	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5925232883797191
1613	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7840115392545647
1614	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6041283568695709
1615	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7340884276502603
1616	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3119808176896305
1617	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5193479040355055
1618	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3269687528773118
1619	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6165570989527637
1620	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8227440970768772
1621	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9785406095559088
1622	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5842054537853033
1623	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5844544327601129
1624	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5899646521438142
1625	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.688038601732939
1626	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5871190050417041
1627	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0232937577517806
1628	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7338764471642322
1629	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7279739840291882
1630	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6840538321153653
1631	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3611973886969626
1632	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9812286206143572
1633	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.954910764709722
1634	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6261153524779118
1635	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7663834959824294
1636	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6128535998394461
1637	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4814810865447095
1638	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1981198262987784
1639	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.527587081192483
1640	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2761835688368637
1641	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2260648916098081
1642	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6137780802868873
1643	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7326062766723808
1644	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6616523133235969
1645	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7694030078367308
1646	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8008391093327374
1647	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2244055614078058
1648	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.500005258513873
1649	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.844763016986685
1650	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3400736182913736
1651	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4248535673459506
1652	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.731972290506599
1653	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6347178856206876
1654	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1979692587379128
1655	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6736670763226382
1656	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6699831595527767
1657	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.368225016018311
1658	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7180018772424446
1659	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6308135472064745
1660	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4948841991894522
1661	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7242129318658931
1662	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7643064560143575
1663	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8858577373489966
1664	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9069695377851086
1665	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6073262051126187
1666	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.858097588174156
1667	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7221346484639971
1668	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5988700794363797
1669	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8230252489472365
1670	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0118630071956615
1671	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8405820318970794
1672	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1587189108104223
1673	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4358028696610311
1674	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4241455696336854
1675	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8082122711384898
1676	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4162856254706585
1677	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8065466177953765
1678	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.317561352897641
1679	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5618978327235207
1680	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7090201541298119
1681	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7186197789962053
1682	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.917229416359166
1683	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3773989789608783
1684	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7330293409218017
1685	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8720501234346218
1686	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1102530171613343
1687	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2596155975659341
1688	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6312846551386287
1689	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4213014641986352
1690	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4931337261332907
1691	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8999785393471786
1692	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2755052076646095
1693	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4911432795952001
1694	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.594582853751792
1695	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6932662105606998
1696	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3303088476943289
1697	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5741945365555065
1698	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3300166036522736
1699	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5724190550794762
1700	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.121177738821081
1701	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3523396477413593
1702	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6013758087436963
1703	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8012871495501723
1704	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9111976771975328
1705	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3022566548909271
1706	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2586450794879502
1707	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5580556412064874
1708	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6419325198483866
1709	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4713257934233978
1710	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.1169355282504978
1711	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6336711682924476
1712	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2763193745558728
1713	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6546573483540472
1714	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4961828100321179
1715	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4096582796146379
1716	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5771624126901451
1717	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4958881904965673
1718	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8289442435527559
1719	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4238396218914779
1720	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6000588873205109
1721	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5109761368187208
1722	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.325817539960047
1723	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0619225718049695
1724	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4319494772288151
1725	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.984710396349133
1726	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.636482332144101
1727	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7990794947733215
1728	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4872074595071222
1729	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7269266400732144
1730	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8856657652922629
1731	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8829078305608146
1732	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3602138271932795
1733	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6324529049135901
1734	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.3310612171632615
1735	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7411298249369425
1736	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5517777569258483
1737	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.2927826902983893
1738	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6751444158765897
1739	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9084920441619364
1740	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7430658248568284
1741	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.7526284156035269
1742	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.6682686044081853
1743	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.5719855320447282
1744	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.266358293700476
1745	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.4666786896845541
1746	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8653458121188456
1747	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9168791073917232
1748	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.8401774617916097
1749	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.0584322824729106
1750	ADaM2021	GeCKOv2	0.05	"Random
subsampled RTs"	0.9232877153157666
